Gw,YR,MN,TYP,CITY,CSIZk,CCLASS,REGION,REGIAB,COMPANY,GROUP,EC,ACTNAME,NSZZ,RZM,SN0,SN1,A1,A2,PPL,R1,R2,SITE,DR,CLAIMNAME,C1,C2,DI,TR,RS,VAN,VIO,INT,SOL
1,8,1,1,Ciechanów,44,0,7,MZ,0,nurses,17,PIP,0,0,1,1,2,0,78,5,0,1,0,0,1,0,1,3,2,0,0,0,0
3,8,1,1,Częstochowa,227,0,12,SL,0,0,17,S,1,0,8,8,2,0,0,2,0,1,0,0,1,0,1,3,2,0,0,0,0
4,8,1,1,DS,0,99,1,DS,PKP,0,8,0,0,0,0,1,2,0,0,5,0,1,5,0,1,0,1,3,2,0,0,0,0
1,8,1,1,Gostynin,19,0,7,MZ,0,nurses,17,PIP,0,0,1,1,2,0,130,2,0,1,0,0,1,0,1,3,2,0,0,0,0
3,8,1,2,Katowice,298,3,12,SL,KHW,0,2,SR80,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,2,0,0,0,0
1,8,1,1,Kraków,765,3,6,MP,Kraków JP2,0,17,0,0,0,1,1,2,0,130,5,0,1,3,0,1,0,1,3,2,0,0,0,0
1,8,1,1,Lublin,340,3,3,LL,Lublin child,0,17,0,0,0,1,1,2,0,100,5,0,1,0,0,1,0,1,3,2,0,0,0,0
1,8,1,1,Lublin,340,3,3,LL,Lublin child,0,17,0,0,0,1,1,3,0,100,5,0,1,0,0,1,0,1,3,2,0,0,0,0
1,8,1,1,Lublin,340,3,3,LL,0,nurses,17,PIP,0,0,1,1,2,0,0,3,0,3,0,0,1,0,1,2,0,0,0,0,0
1,8,1,1,Lublin,340,3,3,LL,0,nurses,17,PIP,0,0,1,1,1,0,0,3,0,3,0,0,1,0,1,2,0,0,0,0,0
6,8,1,1,Lublin,340,3,3,LL,0,sugar mill,3,S / PO / PIS,1,0,1,1,2,0,350,8,0,2,0,0,12,0,2,2,2,0,0,0,0
1,8,1,1,Łapy,16,0,10,PD,0,sugar mill,3,S,1,0,1,1,2,0,200,3,0,1,0,0,12,0,2,1,1,0,0,0,0
1,8,1,1,Łapy,16,0,10,PD,0,sugar mill,3,S,1,0,1,1,2,0,0,8,0,1,0,0,12,0,2,1,1,0,0,0,0
2,8,1,1,Łapy,16,0,10,PD,0,sugar mill,3,S,1,0,1,1,2,0,0,3,0,1,0,0,12,0,2,1,1,0,0,0,0
3,8,1,1,Łapy,16,0,10,PD,0,sugar mill,3,S,1,0,1,1,2,0,50,3,0,3,0,0,12,0,2,2,2,0,0,0,0
4,8,1,1,Łapy,16,0,10,PD,0,sugar mill,3,S,1,0,4,4,2,5,100,4,0,6,1,0,12,0,2,2,2,0,0,0,0
1,8,1,1,Łomża,63,0,10,PD,0,0,17,0,0,0,1,1,2,0,4,6,0,1,0,0,1,14,1,3,1,0,0,0,0
5,8,1,1,Łomża,63,0,10,PD,0,0,17,0,0,0,1,1,2,0,4,6,0,1,0,0,1,14,1,3,1,0,0,0,0
2,8,1,2,Łódź,697,3,5,LO,Poczta Polska,0,8,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,1,0,0,0,0
3,8,1,1,Łódź,697,3,5,LO,0,police,15,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,0
49,8,1,1,PL,0,99,97,PL,0,customs,15,0,0,0,0,1,2,0,600,5,0,1,6,0,1,14,1,1,1,0,0,0,0
9,8,1,2,PL,0,99,97,PL,0,doctors,17,0,0,0,0,1,1,0,14000,2,0,1,0,0,1,14,2,4,0,0,0,0,0
3,8,1,1,PL,0,99,97,PL,0,emergency,17,0,0,0,0,1,1,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0
5,8,1,1,PL,0,99,97,PL,0,radiology,17,0,0,0,0,1,1,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0
76,8,1,1,PL,0,99,97,PL,0,nurses,17,PIP / S / FZZ,1,0,85,85,1,0,10000,2,5,1,6,0,1,0,1,3,0,0,0,0,0
3,8,1,2,PL,0,99,97,PL,PKP,0,8,S,1,0,0,1,1,0,0,2,0,1,0,0,1,15,1,1,0,0,0,0,0
20,8,1,1,PL,0,99,97,PL,0,0,16,ZNP,0,0,0,1,1,0,12500,3,0,2,0,0,1,0,1,1,3,0,0,0,0
2,8,1,1,Poznań,542,3,15,WL,Poznań Szwajcarska,0,17,0,0,0,1,1,4,5,18,2,0,1,4,0,1,0,1,3,1,0,0,0,0
1,8,1,1,Poznań,542,3,15,WL,HCP,0,3,IP,0,0,1,1,2,7,15,3,0,1,0,0,99,0,1,4,0,0,0,0,1
1,8,1,1,Radomsko,47,0,5,LO,0,0,17,PIP,0,0,1,1,2,0,0,4,0,1,4,0,1,0,1,3,1,0,0,0,0
4,8,1,1,Sieradz,43,0,5,LO,0,0,17,0,0,0,1,1,4,0,37,5,0,1,0,0,1,0,1,3,3,0,0,0,0
9,8,1,1,Sierpc,18,0,7,MZ,0,0,17,S,1,0,1,1,2,0,30,6,2,1,6,0,1,10,2,3,0,0,0,0,0
1,8,1,1,Skarżysko Kamienna,47,0,13,SK,0,0,17,0,0,0,1,1,4,0,150,2,0,1,0,0,1,0,1,3,1,0,0,0,0
3,8,1,2,SL,0,99,12,SL,KW,0,2,0,0,0,1,1,2,0,40000,2,0,0,0,0,1,0,1,1,1,0,0,0,0
1,8,1,1,Słupsk,93,0,11,PM,0,doctors,17,0,0,0,1,1,2,0,0,5,0,1,0,0,1,0,1,3,1,0,0,0,0
2,8,1,1,Szczecin,405,3,16,ZP,Drobnica docks,0,8,0,0,0,1,1,4,0,0,5,0,1,0,0,1,0,1,3,0,0,0,0,0
1,8,1,1,Tychy,128,0,12,SL,Fiat,0,3,S,1,0,1,1,2,0,0,5,0,1,0,0,1,0,1,3,2,0,0,0,0
1,8,1,2,Warszawa,1754,3,7,MZ,LOT board staff,0,8,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,0,0,0,0,0
3,8,1,1,Warszawa,1754,3,7,MZ,LOT Ground Services,0,8,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,0,0,0,0,0
1,8,1,1,Warszawa,1754,3,7,MZ,Bródno hospital,0,17,0,0,0,1,1,4,0,0,5,0,1,0,0,1,0,1,3,0,0,0,0,0
1,8,1,1,Warszawa,1754,3,7,MZ,Solec,0,17,0,0,0,1,1,4,0,7,5,0,1,0,0,11,0,1,3,2,0,0,0,0
1,8,1,1,Warszawa,1754,3,7,MZ,Warszawa Banacha,0,17,0,0,0,1,1,4,0,35,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1,8,1,1,Warszawa,1754,3,7,MZ,Warszawa Międzylesie,0,17,0,0,0,1,1,4,0,6,5,0,1,0,0,1,0,1,3,1,0,0,0,0
1,8,1,1,Warszawa,1754,3,7,MZ,Warszawa IPN,0,17,PIP,0,0,1,1,2,0,0,2,0,1,1,0,1,0,1,3,1,0,0,0,0
5,8,1,1,Warszawa,1754,3,7,MZ,Warszawa Niekłańska,0,17,PIP,0,0,1,1,2,0,0,5,0,1,0,0,1,0,1,3,1,0,0,0,0
3,8,1,1,Warszawa,1754,3,7,MZ,Warszawa Praski,0,17,PIP,0,0,1,1,2,0,0,2,0,1,1,0,1,0,1,3,2,0,0,0,0
1,8,1,1,Warszawa,1754,3,7,MZ,Marriott,0,9,S,1,0,1,1,2,0,30,3,0,1,0,0,6,14,2,3,3,0,0,0,0
3,8,1,1,Zielona Góra,139,3,4,LS,Auchan,0,7,IP,0,0,5,5,1,0,0,3,0,1,0,0,6,10,2,3,3,0,0,0,0
7,8,2,1,Białystok,297,3,10,PD,Białystok MSWIA,0,17,PIP,0,0,1,1,2,0,70,2,0,1,7,0,1,0,1,3,2,0,0,0,0
1,8,2,1,Choroszcz,6,0,10,PD,Choroszcz psychiatric,0,17,0,0,0,1,1,2,0,125,3,0,4,0,0,15,0,1,4,3,0,0,0,0
3,8,2,1,Garwolin,17,0,7,MZ,0,0,17,0,0,0,1,1,4,6,6,6,0,1,0,0,12,0,2,2,3,0,0,0,0
3,8,2,1,Garwolin,17,0,7,MZ,0,0,17,0,0,0,1,1,4,6,125,3,0,3,0,0,12,0,2,2,3,0,0,0,0
3,8,2,2,Gostynin,19,0,7,MZ,Gostynin psychiatric,0,17,PIP,0,0,1,1,2,0,140,2,0,1,0,0,1,0,1,3,1,0,0,0,0
3,8,2,2,Katowice,298,3,12,SL,Budryk mine,0,2,SR80,0,0,1,1,2,0,0,2,0,1,0,0,6,10,2,3,0,0,0,0,0
4,8,2,1,Koszalin,109,0,16,ZP,0,nurses,17,0,0,0,1,1,4,0,150,4,0,1,5,0,1,0,1,3,1,0,0,0,0
1,8,2,1,LL,0,99,3,LL,0,social work,17,0,0,0,16,16,4,0,200,4,0,6,1,0,1,0,1,2,3,0,0,0,0
1,8,2,1,Łapy,16,0,10,PD,0,sugar mill,3,0,0,0,1,1,4,5,225,3,0,2,0,0,12,0,2,1,2,0,0,0,0
3,8,2,1,Łódź,697,3,5,LO,Kochanówka,0,17,0,0,0,1,1,4,0,0,4,0,1,7,0,1,0,1,3,3,0,0,0,0
1,8,2,1,Opoczno,22,0,5,LO,0,0,17,PIP,0,0,1,1,2,0,0,2,0,1,3,0,1,0,1,3,3,0,0,0,0
1,8,2,1,PK,0,99,9,PK,0,sanepid,15,S,1,0,0,1,2,0,0,5,0,1,0,0,1,15,1,2,0,0,0,0,0
4,8,2,2,PL,0,99,97,PL,PKP,0,8,0,0,0,0,1,2,0,0,2,0,1,1,0,1,0,1,3,1,0,0,0,0
3,8,2,1,PL,0,99,97,PL,0,police,15,0,0,0,0,1,1,0,0,8,0,1,0,0,1,15,1,1,0,0,0,0,0
4,8,2,1,PL,0,99,97,PL,0,prosecutors,15,0,0,0,0,1,4,0,0,5,0,1,3,0,1,0,1,1,0,0,0,0,0
1,8,2,1,Płock,121,0,7,MZ,DrOetker,0,3,0,0,0,1,1,4,0,0,5,0,1,3,0,1,0,1,3,1,0,0,0,0
1,8,2,1,Płock,121,0,7,MZ,Orlen,0,3,0,0,0,1,1,2,0,500,3,0,1,0,0,14,0,2,3,2,0,0,0,0
2,8,2,2,PM,0,99,11,PM,0,nurses,17,PIP,0,0,0,1,1,0,0,2,0,1,0,0,1,0,1,3,0,0,0,0,0
1,8,2,1,Poznań,542,3,15,WL,HCP,0,3,IP,0,0,1,1,2,0,0,3,0,1,1,0,1,0,1,3,0,0,0,0,0
1,8,2,1,Poznań,542,3,15,WL,HCP,0,3,IP,0,0,1,1,2,0,0,3,0,1,0,0,6,0,2,3,3,0,0,0,0
2,8,2,1,Przemyśl,62,0,9,PK,0,nurses,17,S / PIP,1,0,1,1,3,0,0,4,0,6,1,0,1,0,1,3,1,0,0,0,0
23,8,2,1,Przemyśl,62,0,9,PK,0,nurses,17,S / PIP,1,0,1,1,2,6,24,2,6,1,8,0,1,0,1,3,1,0,0,0,0
6,8,2,1,Stalowa Wola,63,0,9,PK,0,nurses,17,0,0,0,1,1,2,0,0,2,0,1,5,0,1,0,1,3,1,0,0,0,0
1,8,2,2,Szczecin,405,3,16,ZP,0,ferry,8,S80,0,0,2,2,2,0,300,4,0,6,2,0,15,0,1,2,1,0,0,0,0
1,8,2,1,Szczecin,405,3,16,ZP,0,0,16,ZNP / S / PIS,1,0,3,3,2,6,300,3,0,3,1,0,2,12,2,2,0,0,0,0,0
1,8,2,1,Świdnik,40,0,3,LL,PZL Świdnik,0,3,0,0,0,1,1,2,0,400,5,0,1,3,0,1,0,1,3,0,0,0,0,0
7,8,2,1,Tychy,128,0,12,SL,Tesco,0,7,SR80,0,0,1,1,2,0,100,2,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,2,1,WL,0,99,15,WL,0,nurses,17,PIP,0,0,2,2,1,0,0,2,0,1,0,0,1,0,1,3,0,0,0,0,0
1,8,2,1,Żory,62,0,12,SL,0,0,17,PIP,0,0,1,1,2,0,300,2,0,1,1,0,1,0,1,3,0,0,0,0,0
5,8,2,1,Żurawica,5,0,9,PK,0,0,17,PIP,0,0,1,1,2,0,0,2,0,3,5,0,1,0,1,3,0,0,0,0,0
11,8,2,1,Żurawica,5,0,9,PK,0,0,17,PIP,0,0,1,1,2,0,6,6,0,1,7,0,1,0,1,3,1,0,0,0,0
5,8,3,1,Białystok,297,3,10,PD,0,nurses,17,PIP,0,0,1,1,2,0,100,6,5,1,0,0,1,0,1,2,3,0,0,0,0
1,8,3,1,Bielsko Biała,172,0,12,SL,Fiat GM,0,3,S,1,0,1,1,2,0,400,3,0,1,0,0,1,0,1,3,3,0,0,0,0
2,8,3,1,Bolesławiec,39,0,1,DS,0,nurses,17,PIP,0,0,1,1,2,0,0,2,0,1,1,0,1,0,1,3,2,0,0,0,0
2,8,3,1,Brześć Kujawski,5,0,2,KP,Brześć sugar mill,0,3,0,0,0,1,1,4,0,0,3,0,1,0,0,12,0,2,3,3,0,0,0,0
1,8,3,1,Gdańsk,464,3,11,PM,Srebrzysko,0,17,PIP,0,0,1,1,2,0,30,3,0,1,0,0,1,0,1,2,2,0,0,0,0
5,8,3,1,Gdynia,247,0,11,PM,BCT,0,8,S,1,0,1,1,2,0,500,2,0,1,6,0,1,0,1,3,1,0,0,0,0
1,8,3,1,Gorzów,124,3,15,LS,Tesco,0,7,S,1,0,1,1,2,0,100,2,0,1,3,0,1,0,1,3,3,0,0,0,0
1,8,3,1,Kalisz,102,0,15,WL,Winiary Kalisz,0,18,0,0,0,1,1,4,0,0,2,0,1,1,0,11,0,1,3,0,0,0,0,0
2,8,3,1,Kielce,198,3,13,SK,Kielce oncology,0,17,0,0,0,1,1,2,0,60,5,0,1,3,0,1,0,1,3,0,0,0,0,0
2,8,3,2,Kraków,765,3,6,MP,Kraków city council,0,15,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,2,1,0,0,0,0
2,8,3,1,Kraków,765,3,6,MP,Kraków Babiński,0,17,PIP,0,0,1,1,2,0,0,5,0,1,0,0,1,0,1,3,2,0,0,0,0
2,8,3,1,Kraków,765,3,6,MP,Tesco,0,7,SR80,0,0,1,1,4,0,0,2,0,1,0,0,1,0,1,3,3,0,0,0,0
4,8,3,1,Kraków,765,3,6,MP,Tesco,0,7,SR80,0,0,1,1,2,0,200,3,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,3,1,Lublin,340,3,3,LL,0,emergency,17,0,0,0,1,1,4,0,0,3,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,3,1,Lublin,340,3,3,LL,Tesco,0,7,S,1,0,1,1,2,0,0,3,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,3,1,Łomża,63,0,10,PD,0,nurses,17,PIP,0,0,1,1,1,0,0,4,0,1,5,0,1,0,1,3,1,0,0,0,0
2,8,3,2,PL,0,99,97,PL,PKP,0,8,0,0,0,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
3,8,3,1,PL,0,99,97,PL,0,judges,15,0,0,0,0,1,5,0,0,5,0,1,0,0,1,0,1,1,1,0,0,0,0
19,8,3,1,PL,0,99,97,PL,0,police,15,0,0,0,0,1,4,0,200,5,0,1,5,0,1,0,1,1,0,0,0,0,0
8,8,3,1,PL,0,99,97,PL,0,tax office,15,S,1,0,0,1,1,0,0,5,0,1,0,0,1,0,1,3,0,0,0,0,0
4,8,3,1,Polkowice,23,0,1,DS,Ricoe,0,8,SR80 / S80,0,0,1,1,2,0,0,4,3,6,1,0,11,0,2,3,0,0,0,0,0
1,8,3,1,Połaniec,8,0,13,SK,Połaniec power plant,0,4,0,0,0,15,15,4,0,0,5,0,1,3,0,1,0,1,3,0,0,0,0,0
2,8,3,2,Rzeszów,188,3,9,PK,MPK Rzeszów,0,8,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,2,0,0,0,0
7,8,3,1,Stalowa Wola,63,0,9,PK,Stalowa Wola foundry,0,3,S / S80,1,0,3,3,2,0,0,2,0,1,2,0,1,0,1,3,1,0,0,0,0
3,8,3,1,Starachowice,49,0,13,SK,0,0,17,S,1,0,1,1,2,0,50,4,0,1,5,0,4,0,2,2,1,0,0,0,0
13,8,3,2,Szczecin,405,3,16,ZP,MZK Szczecin,0,8,S,1,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,3,0,0,0,0
2,8,3,2,Toruń,202,3,2,KP,Sharp,0,3,S,1,0,1,1,2,0,0,1,0,1,0,0,6,14,2,3,1,0,0,0,0
2,8,3,1,Warszawa,1754,3,7,MZ,0,doctors,17,0,0,0,6,6,2,0,0,5,0,1,3,0,14,0,2,1,0,0,0,0,0
1,8,3,1,Warszawa,1754,3,7,MZ,99,99,99,0,0,0,1,1,4,7,2000,8,0,5,0,manifa,99,0,1,5,0,0,0,0,0
2,8,3,1,Wschowa,14,0,4,LS,0,0,17,PIP,0,0,1,1,2,0,0,2,0,1,7,0,1,0,1,1,0,0,0,0,0
1,8,4,1,Bielsko Biała,172,0,12,SL,Connex,0,8,0,0,0,1,1,4,0,50,2,0,1,0,0,1,0,1,3,2,0,0,0,0
2,8,4,1,Bydgoszcz,355,3,2,KP,Tesco,0,7,SR80 / PPP,0,0,1,1,2,8,50,3,0,1,0,0,1,5,1,3,2,0,0,0,0
3,8,4,1,Częstochowa,227,0,12,SL,MPK Częstochowa,0,8,0,0,0,0,1,2,0,0,5,0,1,2,0,1,0,1,2,0,0,0,0,0
3,8,4,2,Garwolin,17,0,7,MZ,0,0,17,0,0,0,1,1,4,6,0,6,0,1,0,0,12,0,2,2,3,0,0,0,0
1,8,4,2,Gorzów,124,3,15,LS,Rhodla,0,3,S,1,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,4,1,Lelów,2,0,12,SL,Lelów DPS,0,17,S,1,0,1,1,2,0,0,3,0,3,0,0,1,0,1,2,1,0,0,0,0
4,8,4,1,Łódź,697,3,5,LO,GE Power Controls,0,3,0,0,0,1,1,2,0,0,2,0,1,1,0,1,0,1,3,2,0,0,0,0
1,8,4,1,Myślenice,18,0,6,MP,0,0,17,PIP,0,0,1,1,2,0,100,1,0,1,0,0,8,15,2,2,2,0,0,0,0
1,8,4,1,Namysłów,16,0,8,OP,0,0,17,PIP,0,0,1,1,2,0,0,4,0,1,0,0,1,0,1,3,0,0,0,0,0
18,8,4,1,PL,0,99,97,PL,0,tax office,15,S,1,0,0,1,2,0,0,5,0,1,5,0,1,14,1,0,0,0,0,0,0
19,8,4,1,PL,0,99,97,PL,0,0,16,ZNP / S,1,0,16,16,3,0,5600,3,0,3,0,0,1,14,2,2,2,0,0,0,0
1,8,4,2,Płock,121,0,7,MZ,MOPS Płock,0,17,S,1,0,1,1,2,0,0,1,0,1,0,0,1,0,1,2,2,0,0,0,0
1,8,4,1,Poznań,542,3,15,WL,Energa,0,4,0,0,0,4,4,2,0,0,5,0,1,1,0,3,5,2,3,0,0,0,0,0
2,8,4,1,Poznań,542,3,15,WL,TVP,0,10,0,0,0,1,1,4,0,0,5,0,1,3,0,1,13,1,3,3,0,0,0,0
1,8,4,1,Poznań,542,3,15,WL,0,police,15,0,0,0,1,1,4,0,0,5,0,1,3,0,1,0,1,3,0,0,0,0,0
3,8,4,1,Poznań,542,3,15,WL,HCP,0,3,IP / S80,0,0,1,1,2,0,100,2,0,1,1,0,1,8,1,3,3,0,0,0,0
7,8,4,1,Rzeszów,188,3,9,PK,MPK Rzeszów,0,8,0,0,0,1,1,2,0,65,2,0,1,1,0,1,0,1,3,3,0,0,0,0
2,8,4,1,Szczecin,405,3,16,ZP,MZK Szczecin,0,8,0,0,0,1,1,4,0,30,5,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,4,1,Warszawa,1754,3,7,MZ,Real,0,7,S,1,0,2,2,2,0,0,3,0,1,0,0,1,0,1,3,1,0,0,0,0
1,8,4,2,Wrocław,638,3,1,DS,Wrocław academy,0,17,S,1,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,3,0,0,0,0
1,8,4,1,Złocieniec,13,0,16,ZP,Złocieniec MSWIA,0,17,PIP,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,0,0,0,0,0
1,8,5,1,Białystok,297,3,10,PD,Focus,0,3,0,0,0,1,1,4,0,50,2,0,1,1,0,11,0,1,3,1,0,0,0,0
3,8,5,1,Białystok,297,3,10,PD,0,0,17,0,0,0,1,1,5,0,105,5,0,1,4,0,1,0,1,3,0,0,0,0,0
1,8,5,1,Grodzisk Mazowiecki,30,0,7,MZ,Grodzisk mass transit,0,8,0,0,0,1,1,4,0,32,5,0,1,0,0,1,14,1,3,1,0,0,0,0
1,8,5,1,Krosno,47,0,9,PK,Krosno glassworks,0,3,0,0,0,1,1,2,0,300,3,0,1,0,0,12,0,2,3,3,0,0,0,0
1,8,5,1,Lublin,340,3,3,LL,Lublin Jana Bożego,0,17,0,0,0,1,1,4,0,50,3,0,3,0,0,15,0,1,2,1,0,0,0,0
4,8,5,1,Lublin,340,3,3,LL,Lublin Kraśnicka,0,17,PIP / S / S80,1,0,1,1,2,0,200,5,0,1,0,0,1,0,1,3,1,0,0,0,0
2,8,5,1,Lublin,340,3,3,LL,Poczta Polska,0,8,S,1,0,0,1,1,0,0,3,0,2,0,0,1,0,1,1,0,0,0,0,0
1,8,5,1,Łódź,697,3,5,LO,99,99,99,OPZZ / SLD / Racja,0,0,1,1,1,8,1000,8,0,5,0,labour day,20,21,1,5,0,0,0,0,0
1,8,5,1,Pabianice,66,0,5,LO,0,nurses,17,PIP,0,0,1,1,2,0,100,2,0,1,1,0,11,0,1,3,0,0,0,0,0
1,8,5,1,PL,0,99,97,PL,Biedronka,0,7,0,0,0,1,1,2,3,0,3,0,1,0,0,3,14,2,1,3,0,0,0,0
19,8,5,1,PL,0,99,97,PL,0,judges,15,0,0,0,0,1,3,0,0,5,0,1,3,0,1,3,1,1,1,0,0,0,0
1,8,5,1,PL,0,99,97,PL,Poczta Polska,0,8,S,1,0,1,1,1,0,40,4,0,1,0,0,1,0,1,1,2,0,0,0,0
1,8,5,1,PL,0,99,97,PL,0,culture institutions,18,S,1,0,1,1,1,0,0,3,0,2,0,0,1,16,1,1,3,0,0,0,0
103,8,5,2,PL,0,99,97,PL,0,0,16,ZNP / S,1,0,10000,10000,1,0,208000,1,0,1,3,0,1,14,2,2,2,0,0,0,0
1,8,5,1,Płock,121,0,7,MZ,99,99,99,OPZZ / SLD,0,0,1,1,1,8,200,8,0,5,0,labour day,20,21,1,5,0,0,0,0,0
3,8,5,1,PM,0,99,11,PM,0,shipyard industry,3,S,1,0,2,2,1,0,15,3,0,2,0,0,9,0,1,1,0,0,0,0,0
4,8,5,1,SL,0,99,12,SL,Tramwaje Śląskie,0,8,SR80,0,0,6,6,2,0,80,2,0,1,1,0,1,0,1,3,2,0,0,0,0
1,8,5,2,SL,0,99,12,SL,Tramwaje Śląskie,0,8,SR80,0,0,0,1,2,0,0,2,0,1,1,0,6,10,2,3,0,0,0,0,0
1,8,5,1,Sokółka,19,0,10,PD,0,nurses,17,0,0,0,1,1,4,0,30,5,0,1,4,0,1,0,1,3,1,0,0,0,0
2,8,5,1,Suwałki,70,0,10,PD,0,0,17,0,0,0,1,1,4,0,0,5,0,1,4,0,1,0,1,3,1,0,0,0,0
1,8,5,1,Warszawa,1754,3,7,MZ,Warszawa Niekłańska,0,17,0,0,0,1,1,2,0,0,2,0,1,1,0,1,0,1,3,2,0,0,0,0
1,8,5,1,Warszawa,1754,3,7,MZ,99,0,20,0,0,0,1,1,7,0,25,8,0,5,0,mothers day,20,21,1,5,0,0,0,0,0
1,8,5,1,Warszawa,1754,3,7,MZ,99,99,99,NL,0,0,1,1,7,0,150,8,0,5,0,labour day,99,0,1,5,0,0,0,0,0
1,8,5,1,Warszawa,1754,3,7,MZ,99,99,99,OPZZ / SLD / UP / PPS,0,0,1,1,1,8,0,8,0,5,0,labour day,99,0,1,5,0,0,0,0,0
1,8,5,1,Wrocław,638,3,1,DS,MPK Wrocław,0,8,0,0,0,1,1,5,8,30,3,0,3,0,0,1,0,2,2,0,0,0,0,0
2,8,6,2,Bydgoszcz,355,3,2,KP,Bydgoszcz city guard,0,15,0,0,0,0,1,2,0,0,5,0,0,0,0,1,0,1,3,3,0,0,0,0
1,8,6,1,Bydgoszcz,355,3,2,KP,Zachem,0,3,S80,0,0,1,1,2,0,50,3,0,1,1,0,11,0,1,3,3,0,0,0,0
1,8,6,1,Częstochowa,227,0,12,SL,Częstochowa combined,0,17,S,1,0,1,1,1,0,0,3,0,3,0,0,2,5,2,2,0,0,0,0,1
3,8,6,1,Gdańsk,464,3,11,PM,Gdańsk shipyard,0,3,S,1,0,1,1,2,0,150,1,0,2,0,0,9,10,1,1,2,0,0,0,0
1,8,6,1,Lelów,2,0,12,SL,Lelów DPS,0,17,S,1,0,1,1,2,0,50,4,0,6,0,0,1,0,2,3,3,0,0,0,0
2,8,6,1,Łódź,697,3,5,LO,Łódź city guard,0,15,0,0,0,0,1,2,0,300,5,0,1,3,0,1,0,1,3,3,0,0,0,0
1,8,6,1,Łódź,697,3,5,LO,0,education staff,16,0,0,0,0,1,4,0,0,3,0,3,0,0,1,0,1,2,2,0,0,0,0
2,8,6,1,Łódź,697,3,5,LO,0,education staff,16,0,0,0,0,1,4,0,0,5,0,3,0,0,1,0,1,2,2,0,0,0,0
3,8,6,1,Łódź,697,3,5,LO,ŁKS,0,18,0,0,0,1,1,4,0,0,2,0,1,4,0,11,0,1,3,3,0,0,0,0
10,8,6,1,PL,0,99,97,PL,TIR,0,8,0,0,0,0,1,3,0,50000,4,0,6,1,0,1,2,2,1,0,0,0,0,0
13,8,6,1,PL,0,99,97,PL,TIR,0,8,0,0,0,0,1,3,0,0,5,0,6,2,0,1,2,2,1,2,0,0,0,0
1,8,6,1,PL,0,99,97,PL,0,nurses,17,PIP,0,0,1,1,1,0,200,8,0,2,0,0,1,0,1,1,1,0,0,0,0
1,8,6,1,PL,0,99,97,PL,PKP,0,8,S,1,0,1,1,1,0,1000,3,0,2,0,0,16,0,2,1,0,0,0,0,0
85,8,6,1,PL,0,99,97,PL,Poczta Polska,0,8,S,1,0,250,250,1,0,20000,2,0,1,6,0,1,0,1,3,3,0,0,0,0
4,8,6,2,PL,0,99,97,PL,0,emergency,17,S,1,0,0,1,2,0,0,1,0,1,0,0,2,16,1,1,1,0,0,0,0
1,8,6,1,PL,0,99,97,PL,0,sanepid,17,SR80,0,0,1,1,1,0,500,3,0,2,0,0,14,0,2,1,0,0,0,0,0
11,8,6,1,Rzeszów,188,3,9,PK,MPK Rzeszów,0,8,0,0,0,0,1,2,0,0,2,0,1,3,0,1,0,1,2,0,0,0,0,0
2,8,6,2,Szczecin,405,3,16,ZP,Szczecin Nowa shipyard,0,3,OPZZ / S,1,0,1,1,2,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0
2,8,6,1,Wrocław,638,3,1,DS,Wrozamet,0,3,SR80 / S,1,0,1,1,2,0,550,2,0,1,1,0,1,0,1,3,3,0,0,0,0
1,8,7,1,Częstochowa,227,0,12,SL,0,judges,15,0,0,0,0,0,4,0,44,7,0,0,0,0,1,0,1,3,0,0,0,0,0
1,8,7,1,Gdańsk,464,3,11,PM,TVP,0,10,0,0,0,0,0,4,0,11,7,0,0,0,0,10,0,2,3,3,0,0,0,0
1,8,7,1,Gdańsk,464,3,11,PM,Gdańsk shipyard,0,3,S,1,0,1,1,2,0,0,3,0,5,0,0,3,12,1,1,0,0,0,0,0
1,8,7,1,Gdynia,247,0,11,PM,Gdynia shipyard,0,3,S,1,0,1,1,2,0,2000,3,0,5,0,0,3,12,2,1,0,0,0,0,0
